lexemeId,lemma,image
http://www.wikidata.org/entity/L328934,sycophancy,
http://www.wikidata.org/entity/L316928,bending,http://commons.wikimedia.org/wiki/Special:FilePath/I%20beam%20bending0.png
http://www.wikidata.org/entity/L294993,cytokine,
http://www.wikidata.org/entity/L327195,scape,
http://www.wikidata.org/entity/L269640,suitor,
http://www.wikidata.org/entity/L43643,tavern,http://commons.wikimedia.org/wiki/Special:FilePath/Huldenberg%20taverne.jpg
http://www.wikidata.org/entity/L6478,lesson,
http://www.wikidata.org/entity/L325159,pauper,
http://www.wikidata.org/entity/L327444,self-restraint,
http://www.wikidata.org/entity/L328574,storefront,http://commons.wikimedia.org/wiki/Special:FilePath/Dempsey%20%26%20Carroll%20Storefront.jpg
http://www.wikidata.org/entity/L318404,compendium,
http://www.wikidata.org/entity/L6048,commitment,
http://www.wikidata.org/entity/L323562,malapropism,
http://www.wikidata.org/entity/L52453,zephyr,
http://www.wikidata.org/entity/L253435,immunogenicity,
http://www.wikidata.org/entity/L307840,blacklist,
http://www.wikidata.org/entity/L15579,traveller,
http://www.wikidata.org/entity/L318550,constructivism,
http://www.wikidata.org/entity/L328828,superstar,
http://www.wikidata.org/entity/L317753,carrion,http://commons.wikimedia.org/wiki/Special:FilePath/WedgetailEagleCarrion.jpg
http://www.wikidata.org/entity/L16887,hare,http://commons.wikimedia.org/wiki/Special:FilePath/Feldhase.jpg
http://www.wikidata.org/entity/L253669,bioavailability,
http://www.wikidata.org/entity/L320190,epicycloid,http://commons.wikimedia.org/wiki/Special:FilePath/EpitrochoidOn3-generation.gif
http://www.wikidata.org/entity/L330017,valedictorian,
http://www.wikidata.org/entity/L12212,freight,http://commons.wikimedia.org/wiki/Special:FilePath/Tankcontainer%20Verladung.jpg
http://www.wikidata.org/entity/L327778,signalman,
http://www.wikidata.org/entity/L316196,aloofness,
http://www.wikidata.org/entity/L37652,morgue,http://commons.wikimedia.org/wiki/Special:FilePath/Morgue.JPG
http://www.wikidata.org/entity/L316963,bezel,
http://www.wikidata.org/entity/L317687,capitalist,
http://www.wikidata.org/entity/L18863,tsar,http://commons.wikimedia.org/wiki/Special:FilePath/Prince%20Rastislav.JPG
http://www.wikidata.org/entity/L228594,autoregulation,
http://www.wikidata.org/entity/L6995,award,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9C%D0%B5%D0%B4%D0%B0%D0%BB%D1%8C%20%D0%B7%D0%B0%20%D0%98%D1%81%D0%BF%D0%B0%D0%BD%D1%81%D0%BA%D1%83%D1%8E%20%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D1%8E%201936-1939%20%D0%B3%D0%B3..svg
http://www.wikidata.org/entity/L72358,humanist,
http://www.wikidata.org/entity/L30822,continent,http://commons.wikimedia.org/wiki/Special:FilePath/Continentes%20Wikipedia.svg
http://www.wikidata.org/entity/L251795,yearling,
http://www.wikidata.org/entity/L317150,boardwalk,http://commons.wikimedia.org/wiki/Special:FilePath/Bohlenweg%20-%20panoramio.jpg
http://www.wikidata.org/entity/L312567,recluse,
http://www.wikidata.org/entity/L309436,bootstrapping,
http://www.wikidata.org/entity/L35987,hydrology,http://commons.wikimedia.org/wiki/Special:FilePath/Water%20cycle.png
http://www.wikidata.org/entity/L4541,credit,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Cherry%20Orchard%20Act%203.jpg
http://www.wikidata.org/entity/L253853,harassment,
http://www.wikidata.org/entity/L324547,nonviolence,
http://www.wikidata.org/entity/L317361,breaststroke,http://commons.wikimedia.org/wiki/Special:FilePath/RIAN%20archive%20487096%20Alexander%20Sidorenko%2C%20USSR%20Merited%20Master%20of%20Sports.jpg
http://www.wikidata.org/entity/L322424,inconstancy,
http://www.wikidata.org/entity/L328443,starling,
http://www.wikidata.org/entity/L497581,ethical review,
http://www.wikidata.org/entity/L52438,workforce,
http://www.wikidata.org/entity/L330368,weasel,http://commons.wikimedia.org/wiki/Special:FilePath/Mauswiesel.jpg
http://www.wikidata.org/entity/L321866,hermeneutics,
http://www.wikidata.org/entity/L323559,malachite,
http://www.wikidata.org/entity/L316203,alternator,
http://www.wikidata.org/entity/L4930,rail,http://commons.wikimedia.org/wiki/Special:FilePath/Rail%20profile%20nmbs.JPG
http://www.wikidata.org/entity/L306519,austenitization,
http://www.wikidata.org/entity/L324257,multivitamin,
http://www.wikidata.org/entity/L323436,lowbrow,
http://www.wikidata.org/entity/L18341,ream,
http://www.wikidata.org/entity/L320193,epigram,
http://www.wikidata.org/entity/L325408,phloem,
http://www.wikidata.org/entity/L317689,capitulation,
http://www.wikidata.org/entity/L316793,basilica,
http://www.wikidata.org/entity/L6916,pop,
http://www.wikidata.org/entity/L327215,scherzo,
http://www.wikidata.org/entity/L319907,eagerness,
http://www.wikidata.org/entity/L30329,bung,http://commons.wikimedia.org/wiki/Special:FilePath/Rubber%20bung%20with%20flask.jpg
http://www.wikidata.org/entity/L318401,compatibility,
http://www.wikidata.org/entity/L21368,cyborg,http://commons.wikimedia.org/wiki/Special:FilePath/Unknown%20engraver%20-%20Humani%20Victus%20Instrumenta%20-%20Ars%20Coquinaria%20-%20WGA23954.jpg
http://www.wikidata.org/entity/L319460,dilemma,
http://www.wikidata.org/entity/L325042,paraphrase,
http://www.wikidata.org/entity/L327612,shearing,
http://www.wikidata.org/entity/L227996,phytoplankton,http://commons.wikimedia.org/wiki/Special:FilePath/Mixed%20phytoplankton%20community%202.png
http://www.wikidata.org/entity/L323201,leniency,
http://www.wikidata.org/entity/L309461,percentile,
http://www.wikidata.org/entity/L330186,vivisection,http://commons.wikimedia.org/wiki/Special:FilePath/Frog%20vivisection.jpg
http://www.wikidata.org/entity/L330076,ventriloquist,http://commons.wikimedia.org/wiki/Special:FilePath/Buffalo%20Bob%20Smith%20and%20Howdy%20Doody.jpg
http://www.wikidata.org/entity/L318958,cupboard,http://commons.wikimedia.org/wiki/Special:FilePath/American%20cupboard%2C%20c.%201790-1820%2C%20cherry%20and%20butternut%2C%20Dayton%20Art%20Institute.JPG
http://www.wikidata.org/entity/L497601,animal ethics,
http://www.wikidata.org/entity/L320562,fetlock,
http://www.wikidata.org/entity/L321116,gamesmanship,
http://www.wikidata.org/entity/L27094,slang,
http://www.wikidata.org/entity/L34860,globalization,
http://www.wikidata.org/entity/L34860,globalisation,
http://www.wikidata.org/entity/L37597,fnord,
http://www.wikidata.org/entity/L40829,peritoneum,
http://www.wikidata.org/entity/L47762,kennel,http://commons.wikimedia.org/wiki/Special:FilePath/Meldu%C4%8Diai%2C%20%C5%A1uns%20b%C5%ABda.JPG
http://www.wikidata.org/entity/L32914,epigenetics,
http://www.wikidata.org/entity/L317528,burner,http://commons.wikimedia.org/wiki/Special:FilePath/Lachgasflamme%20normal.jpg
http://www.wikidata.org/entity/L23937,jihad,
http://www.wikidata.org/entity/L227926,thrill,
http://www.wikidata.org/entity/L328708,suborder,
http://www.wikidata.org/entity/L320179,enuresis,
http://www.wikidata.org/entity/L323369,locksmith,
http://www.wikidata.org/entity/L326882,roe,http://commons.wikimedia.org/wiki/Special:FilePath/Roe%20Ameiurus%20nebulosus.jpg
http://www.wikidata.org/entity/L321224,ghostwriter,http://commons.wikimedia.org/wiki/Special:FilePath/Auguste%20Maquet%201847.jpg
http://www.wikidata.org/entity/L313762,caress,
http://www.wikidata.org/entity/L37096,lignin,
http://www.wikidata.org/entity/L42814,switchboard,
http://www.wikidata.org/entity/L37789,neuroethics,
http://www.wikidata.org/entity/L37868,newsprint,
http://www.wikidata.org/entity/L40940,photovoltaics,
http://www.wikidata.org/entity/L317021,biretta,http://commons.wikimedia.org/wiki/Special:FilePath/Biret.JPG
http://www.wikidata.org/entity/L44001,asterisk,
http://www.wikidata.org/entity/L5236,party,http://commons.wikimedia.org/wiki/Special:FilePath/Henri%20Rousseau%20%28French%29%20-%20A%20Centennial%20of%20Independence%20-%20Google%20Art%20Project.jpg
http://www.wikidata.org/entity/L30814,consultancy,
http://www.wikidata.org/entity/L56458,poetess,
http://www.wikidata.org/entity/L37150,lumberjack,http://commons.wikimedia.org/wiki/Special:FilePath/Agriculture%20in%20Britain%20during%20the%20First%20World%20War%20Q30703.jpg
http://www.wikidata.org/entity/L318371,commissar,
http://www.wikidata.org/entity/L322996,know,
http://www.wikidata.org/entity/L325171,paymaster,
http://www.wikidata.org/entity/L321774,headlamp,http://commons.wikimedia.org/wiki/Special:FilePath/2014%20Proton%20Suprima%20S%20Premium%20-%20Headlights.jpg
http://www.wikidata.org/entity/L619261,orc,http://commons.wikimedia.org/wiki/Special:FilePath/Savage%20Orc%20by%20farmerownia.jpg
http://www.wikidata.org/entity/L330136,vigilantism,
http://www.wikidata.org/entity/L468916,sea surface temperature,
http://www.wikidata.org/entity/L36927,ionosphere,
http://www.wikidata.org/entity/L328717,subsidiarity,
http://www.wikidata.org/entity/L23312,freak,
http://www.wikidata.org/entity/L33136,competency,
http://www.wikidata.org/entity/L184530,isodurene,
http://www.wikidata.org/entity/L4163,kid,http://commons.wikimedia.org/wiki/Special:FilePath/Baby%20goats%20jan%202007%20crop.jpg
http://www.wikidata.org/entity/L12208,transmission,http://commons.wikimedia.org/wiki/Special:FilePath/Speed1c.png
http://www.wikidata.org/entity/L34520,Luxembourger,
http://www.wikidata.org/entity/L326496,rectory,http://commons.wikimedia.org/wiki/Special:FilePath/Cur%C3%A9%20de%20Rougemont.jpg
http://www.wikidata.org/entity/L327765,siding,http://commons.wikimedia.org/wiki/Special:FilePath/SidingPutnamCottageKnappsTavernGreenwichCT08312008.jpg
http://www.wikidata.org/entity/L17868,mark,http://commons.wikimedia.org/wiki/Special:FilePath/1Mark1875.jpg
http://www.wikidata.org/entity/L23323,frock,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Blair%20%28detail%20of%20The%20Honorable%20Henry%20Fane%20%281739%E2%80%931802%29%20with%20Inigo%20Jones%20and%20Charles%20Blair.jpg
http://www.wikidata.org/entity/L322908,karaoke,http://commons.wikimedia.org/wiki/Special:FilePath/Rob%20Leslie-Carter.JPG
http://www.wikidata.org/entity/L30185,biomedicine,
http://www.wikidata.org/entity/L44096,shit,
http://www.wikidata.org/entity/L322544,ingratitude,
http://www.wikidata.org/entity/L320523,federalization,
http://www.wikidata.org/entity/L326225,quartzite,http://commons.wikimedia.org/wiki/Special:FilePath/Quartzite%202%20jpg.jpg
http://www.wikidata.org/entity/L321031,fugitive,
http://www.wikidata.org/entity/L324237,mulberry,http://commons.wikimedia.org/wiki/Special:FilePath/Malberry.jpg
http://www.wikidata.org/entity/L320244,escritoire,http://commons.wikimedia.org/wiki/Special:FilePath/Schreibkabinett%2018%20Jh%20rem.jpg
http://www.wikidata.org/entity/L34448,foodbank,
http://www.wikidata.org/entity/L18081,omen,
http://www.wikidata.org/entity/L10795,deprivation,
http://www.wikidata.org/entity/L42035,sclerosis,
http://www.wikidata.org/entity/L321999,homophony,
http://www.wikidata.org/entity/L323582,maltreatment,
http://www.wikidata.org/entity/L25458,scrim,
http://www.wikidata.org/entity/L10918,electricity,http://commons.wikimedia.org/wiki/Special:FilePath/Lightning%20simulator%20questacon04.jpg
http://www.wikidata.org/entity/L330091,vermouth,http://commons.wikimedia.org/wiki/Special:FilePath/Four%20bottles%20of%20vermouth.jpg
http://www.wikidata.org/entity/L41411,psychotherapy,
http://www.wikidata.org/entity/L29433,accountability,
http://www.wikidata.org/entity/L320966,free,http://commons.wikimedia.org/wiki/Special:FilePath/%EB%8C%80%ED%95%9C%ED%95%AD%EA%B3%B5%20%EC%8A%A4%ED%83%80%EB%A6%AC%EA%B7%B8%20%EC%8B%9C%EC%A6%8C2%204%EA%B0%95%20%EC%9D%B8%ED%84%B0%EB%B7%B0%20%28%EC%9C%A4%EC%9A%A9%ED%83%9C%29.jpg
http://www.wikidata.org/entity/L12991,adventure,http://commons.wikimedia.org/wiki/Special:FilePath/Alice%27s%20Adventures%20in%20Wonderland%20-%20Carroll%2C%20Robinson%20-%20S001%20-%20Cover.jpg
http://www.wikidata.org/entity/L18743,thaw,
http://www.wikidata.org/entity/L329901,universalism,
http://www.wikidata.org/entity/L7958,glyph,http://commons.wikimedia.org/wiki/Special:FilePath/A-small%20glyphs.svg
http://www.wikidata.org/entity/L57968,bibliologist,
http://www.wikidata.org/entity/L320315,excrescence,
http://www.wikidata.org/entity/L16694,dupe,
http://www.wikidata.org/entity/L5850,objection,
http://www.wikidata.org/entity/L7204,remainder,
http://www.wikidata.org/entity/L253473,pneumonia,http://commons.wikimedia.org/wiki/Special:FilePath/Pneumonia%2C%20mixed%20patterns%2C%20lobar%20and%20bronchopneumonia%20%283679096639%29.jpg
http://www.wikidata.org/entity/L322670,interrogative,
http://www.wikidata.org/entity/L35535,hemostasis,
http://www.wikidata.org/entity/L30052,bachelor,
http://www.wikidata.org/entity/L30162,bioengineering,
http://www.wikidata.org/entity/L7999,chili,http://commons.wikimedia.org/wiki/Special:FilePath/Piment%C3%B3n%20Tap%20de%20Cort%C3%AD.jpg
http://www.wikidata.org/entity/L30002,availability,
http://www.wikidata.org/entity/L32986,exergy,
http://www.wikidata.org/entity/L29783,anthropology,http://commons.wikimedia.org/wiki/Special:FilePath/Da%20Vinci%20Vitruve%20Luc%20Viatour.jpg
http://www.wikidata.org/entity/L323091,last,http://commons.wikimedia.org/wiki/Special:FilePath/PikiWiki%20Israel%2013497%20shoe%20trees.JPG
http://www.wikidata.org/entity/L18271,iridium,http://commons.wikimedia.org/wiki/Special:FilePath/Iridium%20foil.jpg
http://www.wikidata.org/entity/L18214,yttrium,http://commons.wikimedia.org/wiki/Special:FilePath/Yttrium%20sublimed%20dendritic%20and%201cm3%20cube.jpg
http://www.wikidata.org/entity/L253926,dicer,
http://www.wikidata.org/entity/L322428,increase,
http://www.wikidata.org/entity/L2046,motion picture,http://commons.wikimedia.org/wiki/Special:FilePath/Muybridge%20race%20horse%20animated.gif
http://www.wikidata.org/entity/L298624,excretion,
http://www.wikidata.org/entity/L295720,colonialist,
http://www.wikidata.org/entity/L326845,ripcord,
http://www.wikidata.org/entity/L298518,parenchyma,
http://www.wikidata.org/entity/L324496,nobody,
http://www.wikidata.org/entity/L43714,notebook,http://commons.wikimedia.org/wiki/Special:FilePath/Notebooks.jpg
http://www.wikidata.org/entity/L315945,abscissa,
http://www.wikidata.org/entity/L327843,sitar,http://commons.wikimedia.org/wiki/Special:FilePath/Sitar3.jpg
http://www.wikidata.org/entity/L321239,gillie,
http://www.wikidata.org/entity/L34940,gynecologist,http://commons.wikimedia.org/wiki/Special:FilePath/Gynaecology-1822.jpg
http://www.wikidata.org/entity/L324703,ohmmeter,
http://www.wikidata.org/entity/L37197,mammalogy,http://commons.wikimedia.org/wiki/Special:FilePath/Illustration%20from%20A%20History%20of%20the%20Earth%20and%20Animated%20Nature%20by%20Oliver%20Goldsmith%20from%20rawpixel%E2%80%99s%20own%20original%20edition%20of%20the%20publication%2000015.jpg
http://www.wikidata.org/entity/L322523,inflection,
http://www.wikidata.org/entity/L309157,means of production,
http://www.wikidata.org/entity/L330088,verisimilitude,
http://www.wikidata.org/entity/L62767,banknote,http://commons.wikimedia.org/wiki/Special:FilePath/BOH%26MOR-10-Protectorate%20of%20Bohemia%20and%20Moravia-50%20Korun%20%281944%29.jpg
http://www.wikidata.org/entity/L325223,pekoe,
http://www.wikidata.org/entity/L316127,agnosticism,
http://www.wikidata.org/entity/L30857,coronation,http://commons.wikimedia.org/wiki/Special:FilePath/Kroning%201818%20s.JPG
http://www.wikidata.org/entity/L298522,macrolide,
http://www.wikidata.org/entity/L323052,lamplighter,http://commons.wikimedia.org/wiki/Special:FilePath/Stockholmgas%201953.jpg
http://www.wikidata.org/entity/L318601,convertibility,
http://www.wikidata.org/entity/L329023,tamoxifen,
http://www.wikidata.org/entity/L254535,placeholder,http://commons.wikimedia.org/wiki/Special:FilePath/Sinclair%20Lewis%20It%20Can%27t%20Happen%20Here%201936%20theater%20poster.jpg
http://www.wikidata.org/entity/L319793,dressmaker,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre%20Balmain%20and%20Ruth%20Ford%2C%20photographed%20by%20Carl%20Van%20Vechten%2C%20November%209%2C%201947.jpg
http://www.wikidata.org/entity/L326736,retinal,
http://www.wikidata.org/entity/L318591,convalescence,http://commons.wikimedia.org/wiki/Special:FilePath/Paolo%20Monti%20-%20Serie%20fotografica%20-%20BEIC%206341398.jpg
http://www.wikidata.org/entity/L326685,rescission,
http://www.wikidata.org/entity/L324773,ordinate,
http://www.wikidata.org/entity/L4492,adjustment,
http://www.wikidata.org/entity/L295931,proteolipid,
http://www.wikidata.org/entity/L327538,servomechanism,
http://www.wikidata.org/entity/L37170,macula,http://commons.wikimedia.org/wiki/Special:FilePath/Macula.svg
http://www.wikidata.org/entity/L17934,myth,http://commons.wikimedia.org/wiki/Special:FilePath/Thor%27s%20Battle%20Against%20the%20J%C3%B6tnar%20%281872%29%20by%20M%C3%A5rten%20Eskil%20Winge.jpg
http://www.wikidata.org/entity/L29437,accreditation,
http://www.wikidata.org/entity/L6062,bagel,http://commons.wikimedia.org/wiki/Special:FilePath/Bagel-Plain-Alt.jpg
http://www.wikidata.org/entity/L316888,beguine,
http://www.wikidata.org/entity/L253575,tariff,http://commons.wikimedia.org/wiki/Special:FilePath/Aiga%20customs.svg
http://www.wikidata.org/entity/L317301,boxing,http://commons.wikimedia.org/wiki/Special:FilePath/Boxing080905%20photoshop.jpg
http://www.wikidata.org/entity/L23403,gnome,http://commons.wikimedia.org/wiki/Special:FilePath/Men%20hur%20kommer%20man%20in%20i%20berget%2C%20fr%C3%A5gade%20tomtepojken.jpg
http://www.wikidata.org/entity/L20059,aspen,http://commons.wikimedia.org/wiki/Special:FilePath/Populus%20tremula%20var%20sieboldii%20in%20Hokkaido-1.jpg
http://www.wikidata.org/entity/L317202,bombast,
http://www.wikidata.org/entity/L317656,candlepower,
http://www.wikidata.org/entity/L7151,tonight,
http://www.wikidata.org/entity/L325205,pedometer,http://commons.wikimedia.org/wiki/Special:FilePath/Pedometer-OA%203045-IMG%203553.JPG
http://www.wikidata.org/entity/L317999,chiffon,http://commons.wikimedia.org/wiki/Special:FilePath/First%20Lady%20Betty%20Ford%27s%20green%20chiffon%20gown%20with%20cape.jpg
http://www.wikidata.org/entity/L301711,inbreeding,
http://www.wikidata.org/entity/L328737,subversion,
http://www.wikidata.org/entity/L468974,paleoclimatology,http://commons.wikimedia.org/wiki/Special:FilePath/Temperature%20reconstruction%20last%20two%20millennia.svg
http://www.wikidata.org/entity/L319775,draw,
http://www.wikidata.org/entity/L325126,pastiche,
http://www.wikidata.org/entity/L328329,sprayer,
http://www.wikidata.org/entity/L325252,pentathlon,
http://www.wikidata.org/entity/L329395,toastmaster,
http://www.wikidata.org/entity/L28028,stilt,http://commons.wikimedia.org/wiki/Special:FilePath/Himantopus%20leucocephalus%20-%20Hexham.jpg
http://www.wikidata.org/entity/L318751,countersign,
http://www.wikidata.org/entity/L36945,jasper,http://commons.wikimedia.org/wiki/Special:FilePath/Unpolished%20jasper.jpg
http://www.wikidata.org/entity/L253348,pastoralist,
http://www.wikidata.org/entity/L320573,fiberboard,
http://www.wikidata.org/entity/L324587,nucleon,http://commons.wikimedia.org/wiki/Special:FilePath/Nucleus%20drawing.svg
http://www.wikidata.org/entity/L7262,confidence,http://commons.wikimedia.org/wiki/Special:FilePath/Young%20Boy%20in%20Confident%20Pose%20-%20Centro%20Habana%20-%20Havana%20-%20Cuba.JPG
http://www.wikidata.org/entity/L295352,femtosecond,
http://www.wikidata.org/entity/L53394,instructor,
http://www.wikidata.org/entity/L2304,beer,http://commons.wikimedia.org/wiki/Special:FilePath/NCI%20Visuals%20Food%20Beer.jpg
http://www.wikidata.org/entity/L38503,orphan,http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20kennington%20orphans%201885.jpg
http://www.wikidata.org/entity/L32483,riddle,http://commons.wikimedia.org/wiki/Special:FilePath/Oidipous%20sphinx%20MGEt%2016541%20reconstitution.svg
http://www.wikidata.org/entity/L323657,markup,
http://www.wikidata.org/entity/L44772,trident,http://commons.wikimedia.org/wiki/Special:FilePath/Poseidon%20sculpture%20Copenhagen%202005%20hand.jpg
http://www.wikidata.org/entity/L298626,enrollment,
http://www.wikidata.org/entity/L329658,trowel,http://commons.wikimedia.org/wiki/Special:FilePath/Kielnia%20001.JPG
http://www.wikidata.org/entity/L317382,brickyard,http://commons.wikimedia.org/wiki/Special:FilePath/Brickyard%20Punjab.JPG
http://www.wikidata.org/entity/L322946,kilobyte,
http://www.wikidata.org/entity/L321245,gimp,http://commons.wikimedia.org/wiki/Special:FilePath/Gimp%20MET%20DP5685%2008.103.245.jpg
http://www.wikidata.org/entity/L322647,interlock,
http://www.wikidata.org/entity/L324721,oligopoly,
http://www.wikidata.org/entity/L316707,balsam,
http://www.wikidata.org/entity/L329831,underclass,
http://www.wikidata.org/entity/L323786,melatonin,
http://www.wikidata.org/entity/L325350,pessary,
http://www.wikidata.org/entity/L318694,cortisol,
http://www.wikidata.org/entity/L325992,prolapse,
http://www.wikidata.org/entity/L325806,praline,http://commons.wikimedia.org/wiki/Special:FilePath/SouthernCandymakersPralines.jpg
http://www.wikidata.org/entity/L321604,hagiography,
http://www.wikidata.org/entity/L43836,abandonware,http://commons.wikimedia.org/wiki/Special:FilePath/WC1sourcecode.png
http://www.wikidata.org/entity/L326804,ribaldry,
http://www.wikidata.org/entity/L326145,purser,
http://www.wikidata.org/entity/L326174,pylorus,
http://www.wikidata.org/entity/L313059,gematria,
http://www.wikidata.org/entity/L672176,resource availability,
http://www.wikidata.org/entity/L316802,bassoon,http://commons.wikimedia.org/wiki/Special:FilePath/FoxBassoon.png
http://www.wikidata.org/entity/L326119,punctuation,
http://www.wikidata.org/entity/L322110,hubcap,http://commons.wikimedia.org/wiki/Special:FilePath/Olecko%20Ko%C5%82pak.jpg
http://www.wikidata.org/entity/L52477,boulevard,http://commons.wikimedia.org/wiki/Special:FilePath/Queens%20Boulevard%20west%20of%20Yellowstone%20Boulevard.jpg
http://www.wikidata.org/entity/L324786,originality,
http://www.wikidata.org/entity/L322648,interlocking,
http://www.wikidata.org/entity/L319275,denier,
http://www.wikidata.org/entity/L311929,motorcar,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D1%82%D1%80%D0%B8%D1%81%D0%B0%20%D0%90%D0%A11%D0%90-1412%20Soviet%20motor%20coach%20AS1A-1412.jpg
http://www.wikidata.org/entity/L316435,archway,
http://www.wikidata.org/entity/L326757,revealing,
http://www.wikidata.org/entity/L296068,electron microscope,http://commons.wikimedia.org/wiki/Special:FilePath/Elektronenmikroskop.jpg
http://www.wikidata.org/entity/L18459,sled,http://commons.wikimedia.org/wiki/Special:FilePath/Evelin%20Lanthaler%20FIL%20European%20Luge%20Natural%20Track%20Championships%202010.jpg
http://www.wikidata.org/entity/L320780,flounder,http://commons.wikimedia.org/wiki/Special:FilePath/Pseudopleuronectes%20americanus.jpg
http://www.wikidata.org/entity/L22074,chill,http://commons.wikimedia.org/wiki/Special:FilePath/Thermometer%20winterliche%20Temperaturen.jpg
http://www.wikidata.org/entity/L679935,paraphilia,
http://www.wikidata.org/entity/L86675,grazer,
http://www.wikidata.org/entity/L36780,inhaler,
http://www.wikidata.org/entity/L45133,tutu,
http://www.wikidata.org/entity/L296470,conveyance,
http://www.wikidata.org/entity/L32502,emission,
http://www.wikidata.org/entity/L319643,divider,
http://www.wikidata.org/entity/L29412,abalone,http://commons.wikimedia.org/wiki/Special:FilePath/LivingAbalone.JPG
http://www.wikidata.org/entity/L323542,maillot,http://commons.wikimedia.org/wiki/Special:FilePath/Blue%20Maillot.jpg
http://www.wikidata.org/entity/L325822,prebendary,
http://www.wikidata.org/entity/L227167,antimalarial,
http://www.wikidata.org/entity/L321033,fullback,
http://www.wikidata.org/entity/L323961,minestrone,http://commons.wikimedia.org/wiki/Special:FilePath/Minestrone%20soup.jpg
http://www.wikidata.org/entity/L20054,arson,http://commons.wikimedia.org/wiki/Special:FilePath/Kyoto%20animation%20arson%20attack%201%2020190721.jpg
http://www.wikidata.org/entity/L22839,debit,
http://www.wikidata.org/entity/L31606,celestial mechanics,http://commons.wikimedia.org/wiki/Special:FilePath/Angular%20Parameters%20of%20Elliptical%20Orbit.png
http://www.wikidata.org/entity/L296085,conifer,
http://www.wikidata.org/entity/L322798,javelin,http://commons.wikimedia.org/wiki/Special:FilePath/Jabalinas%20de%20cobre%20procedentes%20del%20Dolmen%20de%20la%20Pastora%20%28Castilleja%20de%20Guzm%C3%A1n%2C%20Sevilla%29.%202200-1800%20a.%20C.%20-%20M.A.N.%2003.jpg
http://www.wikidata.org/entity/L24383,modal,
http://www.wikidata.org/entity/L41352,protozoology,
http://www.wikidata.org/entity/L8796,bloke,
http://www.wikidata.org/entity/L40774,peasant,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Harvesters%20MET%20DP119115.jpg
http://www.wikidata.org/entity/L29880,armadillo,http://commons.wikimedia.org/wiki/Special:FilePath/Nine-banded%20Armadillo.jpg
http://www.wikidata.org/entity/L323520,magneto,http://commons.wikimedia.org/wiki/Special:FilePath/Magneto-excited%20dynamo%20%28Rankin%20Kennedy%2C%20Electrical%20Installations%2C%20Vol%20III%2C%201903%29.jpg
http://www.wikidata.org/entity/L227333,conservative,
http://www.wikidata.org/entity/L314300,gay,http://commons.wikimedia.org/wiki/Special:FilePath/California%20Proposition%208%20-%20Gay-is-the-new-black.jpg
http://www.wikidata.org/entity/L1301,text,http://commons.wikimedia.org/wiki/Special:FilePath/Text.jpg
http://www.wikidata.org/entity/L21778,butte,
http://www.wikidata.org/entity/L41067,malaise,
http://www.wikidata.org/entity/L184826,macro,
http://www.wikidata.org/entity/L204251,oxblood,http://commons.wikimedia.org/wiki/Special:FilePath/Oxblood.jpg
http://www.wikidata.org/entity/L12737,detection,
http://www.wikidata.org/entity/L29563,alphabet,http://commons.wikimedia.org/wiki/Special:FilePath/AlphabetsScriptsWorld.png
http://www.wikidata.org/entity/L28971,truce,
http://www.wikidata.org/entity/L37392,microelectronics,http://commons.wikimedia.org/wiki/Special:FilePath/Microelectronics%20Lab.jpg
http://www.wikidata.org/entity/L18160,plum,http://commons.wikimedia.org/wiki/Special:FilePath/Plum%20on%20tree02.jpg
http://www.wikidata.org/entity/L253812,newsmaker,
http://www.wikidata.org/entity/L4211,money,http://commons.wikimedia.org/wiki/Special:FilePath/Euro%20coins%20and%20banknotes.jpg
http://www.wikidata.org/entity/L34342,fluidics,http://commons.wikimedia.org/wiki/Special:FilePath/Fluidic%20Oscillator.png
http://www.wikidata.org/entity/L312435,railing,http://commons.wikimedia.org/wiki/Special:FilePath/Spb%20NevskyPr%20Beloselsky%20Palace%20asv2019-09%20img10.jpg
http://www.wikidata.org/entity/L184818,livery,http://commons.wikimedia.org/wiki/Special:FilePath/Man%27s%20Three-Piece%20Livery%20Suit%20LACMA%20M.81.5a-c.jpg
http://www.wikidata.org/entity/L45144,umlaut,http://commons.wikimedia.org/wiki/Special:FilePath/Diaeresis.svg
http://www.wikidata.org/entity/L30134,binding,http://commons.wikimedia.org/wiki/Special:FilePath/Extra%20Wide%20Double%20Fold%20Bias%20Tape.jpg
http://www.wikidata.org/entity/L28974,trunk,http://commons.wikimedia.org/wiki/Special:FilePath/Yellow%20birch%20trunk.jpg
http://www.wikidata.org/entity/L37059,leisure,http://commons.wikimedia.org/wiki/Special:FilePath/19884%20Leisure%20Moments%20f.jpg
http://www.wikidata.org/entity/L29127,while,
http://www.wikidata.org/entity/L40962,piezoelectricity,http://commons.wikimedia.org/wiki/Special:FilePath/SchemaPiezo.gif
